"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3934356";"";"";"Small molecule";"";"545.74";"1";"1";"5.20";"62.11";"7";"1";"2";"9";"N";"0.27";"None";"9.28";"3.98";"1.39";"5";"MOL";"-1";"41";"7";"1";"2";"545.3267";"-0.99";"BASE";"C34H39N7";"c1ccc(Cn2c3ccccc3c3ccnc(CN(CCCN4CCNCC4)[C@H]4CCCc5cccnc54)c32)nc1";"ZNWWVFUMACKVMN-YTTGMZPUSA-N"
"CHEMBL2316153";"";"";"Small molecule";"";"350.41";"4";"6";"4.63";"55.76";"4";"1";"0";"4";"N";"0.82";"9.01";"None";"4.98";"4.97";"2";"MOL";"-1";"26";"4";"1";"0";"350.1518";"0.01";"NEUTRAL";"C22H22O4";"COc1cc(/C=C2\CCC/C(=C\c3ccc(O)cc3)C2=O)cc(OC)c1";"AGMCEFOYMFDQNT-ODPUSEOTSA-N"
"CHEMBL3901970";"";"";"Small molecule";"";"468.50";"2";"2";"0.89";"159.48";"10";"4";"0";"7";"N";"0.29";"7.24";"2.31";"0.01";"-0.37";"3";"MOL";"-1";"33";"12";"4";"1";"468.1328";"-1.32";"NEUTRAL";"C20H20N8O4S";"CS(=O)(=O)c1ccc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cc1";"AQASEWBGZDZRIF-NVNXTCNLSA-N"
"CHEMBL3931671";"";"";"Small molecule";"";"413.53";"1";"1";"4.26";"87.90";"4";"2";"0";"7";"N";"0.47";"12.95";"8.34";"2.82";"1.84";"4";"MOL";"-1";"31";"6";"3";"0";"413.2216";"-0.32";"NEUTRAL";"C25H27N5O";"NC(=O)CCCN(Cc1nccc2c1[nH]c1ccccc12)[C@H]1CCCc2cccnc21";"VRHSPERIAHGGED-QFIPXVFZSA-N"
"CHEMBL34780";"";"";"Small molecule";"";"474.73";"1";"1";"6.49";"72.80";"4";"3";"1";"19";"N";"0.20";"9.50";"8.25";"6.75";"6.02";"1";"MOL";"-1";"34";"5";"3";"1";"474.3821";"0.02";"NEUTRAL";"C29H50N2O3";"CCCCCCCCCCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc(O)cc1";"CLNWNLAQIZVCHW-UHFFFAOYSA-N"
"CHEMBL3927210";"";"";"Small molecule";"";"409.38";"2";"2";"2.12";"122.54";"8";"3";"0";"5";"N";"0.44";"7.24";"0.58";"2.13";"1.75";"3";"MOL";"-1";"30";"10";"3";"0";"409.1299";"-1.29";"NEUTRAL";"C19H16FN7O3";"Cc1cc(F)ccc1Oc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1";"XACXNKIPHUINEE-QPEQYQDCSA-N"
"CHEMBL3700457";"";"";"Small molecule";"";"329.36";"1";"1";"4.53";"75.11";"4";"2";"0";"3";"N";"0.54";"3.02";"4.61";"3.20";"0.85";"4";"MOL";"-1";"25";"5";"2";"0";"329.1164";"-1.12";"ACID";"C20H15N3O2";"Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnccc23)c1";"WPYBWDIKHFVRIU-UHFFFAOYSA-N"
"CHEMBL3696868";"";"";"Small molecule";"";"439.48";"1";"1";"3.03";"133.97";"8";"3";"0";"7";"N";"0.35";"None";"6.69";"3.43";"3.36";"5";"MOL";"-1";"33";"9";"5";"0";"439.1757";"-1.24";"NEUTRAL";"C24H21N7O2";"NC(=O)COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12";"MMAACNMLSNUPDF-UHFFFAOYSA-N"
"CHEMBL3696884";"";"";"Small molecule";"";"396.45";"1";"1";"4.47";"67.35";"5";"1";"0";"5";"N";"0.54";"11.90";"1.12";"4.36";"4.36";"4";"MOL";"-1";"30";"6";"1";"0";"396.1586";"-0.83";"NEUTRAL";"C24H20N4O2";"COc1cccc2c(NCc3ccccc3)nc(N3C(=O)Cc4ccccc43)nc12";"XXQFIGYHDRPISU-UHFFFAOYSA-N"
"CHEMBL3676958";"";"";"Small molecule";"";"221.26";"2";"2";"0.15";"71.50";"4";"2";"0";"1";"N";"0.71";"None";"11.17";"-1.31";"-4.44";"1";"MOL";"-1";"16";"5";"3";"0";"221.1164";"-0.61";"BASE";"C11H15N3O2";"Nc1coc(C(=O)N2CC3CNCC3C2)c1";"YMTSIWYNURBYAS-UHFFFAOYSA-N"
"CHEMBL190394";"";"";"Small molecule";"";"452.52";"4";"5";"3.55";"125.44";"6";"4";"0";"4";"N";"0.35";"9.79";"4.76";"3.95";"3.95";"2";"MOL";"-1";"33";"10";"4";"0";"452.2172";"-0.57";"NEUTRAL";"C23H28N6O4";"CCOC(=O)N/C(=N/C)Nc1ccc2c(c1)Cc1cc(N/C(=N\C)NC(=O)OCC)ccc1-2";"ZWYLLZWMRQOZMP-UHFFFAOYSA-N"
"CHEMBL3676973";"";"";"Small molecule";"";"235.29";"2";"2";"0.66";"58.37";"4";"1";"0";"1";"N";"0.78";"None";"10.26";"-1.10";"-3.81";"1";"MOL";"-1";"17";"5";"1";"0";"235.1321";"-0.89";"BASE";"C12H17N3O2";"Cc1ncoc1C(=O)N1CC2CNCC(C2)C1";"OSZKSIGQUBTHTF-UHFFFAOYSA-N"
"CHEMBL161368";"";"";"Small molecule";"";"412.49";"4";"5";"3.08";"28.40";"3";"1";"0";"2";"N";"0.92";"None";"7.79";"2.52";"1.97";"2";"MOL";"-1";"22";"3";"1";"0";"296.1889";"0.64";"NEUTRAL";"C23H28N2O5";"CC(C)n1cc2c3c(cccc31)C1=C[C@@H](CO)CN(C)[C@@H]1C2.O=C(O)/C=C\C(=O)O";"IIAPQWLHLDVEQN-UYFMFTGMSA-N"
"CHEMBL3109518";"";"";"Small molecule";"";"394.47";"3";"5";"3.83";"67.87";"4";"1";"0";"5";"N";"0.78";"10.54";"None";"3.86";"3.86";"2";"MOL";"-1";"29";"6";"1";"0";"394.1893";"-0.37";"NEUTRAL";"C23H26N2O4";"COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(C3CCCCC3)C2=O)cc1";"HFSVWKYSYJSHIB-UHFFFAOYSA-N"
"CHEMBL3972881";"";"";"Small molecule";"";"394.52";"1";"2";"3.05";"78.09";"4";"2";"0";"6";"N";"0.79";"11.25";"9.31";"2.87";"1.06";"2";"MOL";"-1";"29";"6";"2";"0";"394.2369";"-1.52";"BASE";"C23H30N4O2";"O=C(CCN1CCCCC1)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1";"BITLIGPQZSKYDK-UHFFFAOYSA-N"
"CHEMBL3696901";"";"";"Small molecule";"";"408.51";"1";"1";"5.76";"51.97";"5";"1";"1";"6";"N";"0.39";"None";"2.07";"6.44";"6.44";"5";"MOL";"-1";"31";"5";"1";"1";"408.1950";"-0.93";"NEUTRAL";"C26H24N4O";"CCc1cc2ccccc2n1-c1nc(NCc2ccccc2)c2cccc(OC)c2n1";"WGQNSJLZSUZAOU-UHFFFAOYSA-N"
"CHEMBL3963041";"";"";"Small molecule";"";"479.55";"2";"2";"1.37";"154.44";"9";"5";"0";"7";"N";"0.29";"7.24";"2.27";"0.64";"0.26";"2";"MOL";"-1";"35";"12";"5";"1";"479.2393";"-0.90";"NEUTRAL";"C23H29N9O3";"CC1CC1C(=O)N[C@H]1CC[C@H](Nc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)CC1";"OGPQYUHAWMORIN-ONVOUZOSSA-N"
"CHEMBL3658423";"";"";"Small molecule";"";"560.63";"1";"1";"3.86";"112.68";"7";"2";"1";"8";"N";"0.31";"13.21";"5.31";"2.99";"2.99";"4";"MOL";"-1";"41";"10";"2";"1";"560.2547";"-1.47";"NEUTRAL";"C30H33FN6O4";"COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CC[C@H]1C(=O)N(C)OC";"KAEPUGNVBCSAHB-RLWLMLJZSA-N"
"CHEMBL193849";"";"";"Small molecule";"";"531.61";"1";"8";"4.95";"94.32";"7";"1";"0";"7";"N";"0.44";"10.09";"4.38";"3.61";"3.61";"4";"MOL";"-1";"31";"7";"1";"0";"435.1253";"-1.47";"NEUTRAL";"C24H25N3O7S2";"CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1.CS(=O)(=O)O";"YTOQSIZFUXNZEF-UHFFFAOYSA-N"
"CHEMBL108869";"";"";"Small molecule";"";"346.45";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"346.1675";"None";"None";"C14H26N4O4S";"C=O.CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1";"ZVHYLFPVKJGKLV-PPHPATTJSA-N"
"CHEMBL3392320";"";"";"Small molecule";"";"441.27";"3";"15";"3.79";"110.49";"6";"2";"0";"4";"N";"0.54";"None";"6.99";"3.70";"3.56";"3";"MOL";"-1";"24";"7";"4";"0";"362.0450";"-1.23";"NEUTRAL";"C17H18Cl2N6O4";"CC(=O)O.Nc1nc(N)c2cc(CN(N=O)c3ccc(Cl)c(Cl)c3)ccc2n1.O";"MJXLAFQOJQPCAH-UHFFFAOYSA-N"
"CHEMBL3974366";"";"";"Small molecule";"";"446.47";"2";"2";"2.43";"141.55";"8";"5";"0";"7";"N";"0.28";"7.24";"2.78";"0.97";"0.59";"3";"MOL";"-1";"33";"11";"5";"1";"446.1815";"-1.20";"NEUTRAL";"C22H22N8O3";"CC(=O)Nc1cccc(Nc2cc(NCC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1";"IHMGHVQNRLYZDW-IDUWFGFVSA-N"
"CHEMBL3904729";"";"";"Small molecule";"";"450.52";"1";"1";"2.80";"101.49";"7";"1";"0";"6";"N";"0.58";"13.63";"4.84";"2.57";"2.57";"3";"MOL";"-1";"32";"8";"1";"0";"450.1362";"-1.68";"NEUTRAL";"C23H22N4O4S";"O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2cccnc2N2CCOCC2)cc1";"DHZMDUVBMLJVGL-BJMVGYQFSA-N"
"CHEMBL3925647";"";"";"Small molecule";"";"438.88";"2";"2";"2.45";"125.34";"8";"4";"0";"6";"N";"0.34";"7.24";"2.31";"2.29";"1.91";"3";"MOL";"-1";"31";"10";"4";"0";"438.1319";"-1.37";"NEUTRAL";"C20H19ClN8O2";"Cc1cc(Cl)ccc1CNc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1";"VZUSGKJSJQJBHM-CHHVJCJISA-N"
"CHEMBL3893005";"";"";"Small molecule";"";"454.62";"1";"1";"4.29";"60.08";"5";"2";"0";"7";"N";"0.44";"12.95";"9.28";"3.17";"0.55";"4";"MOL";"-1";"34";"6";"2";"0";"454.2845";"-0.54";"BASE";"C28H34N6";"c1cnc2c(c1)CCCC2N(CCCN1CCNCC1)Cc1nccc2c1[nH]c1ccccc12";"MTHMOJWEZVPMBO-UHFFFAOYSA-N"
"CHEMBL3958364";"";"";"Small molecule";"";"450.46";"2";"2";"1.51";"143.80";"10";"4";"0";"8";"N";"0.30";"7.24";"2.25";"0.85";"0.47";"3";"MOL";"-1";"33";"12";"4";"1";"450.1764";"-1.00";"NEUTRAL";"C21H22N8O4";"COc1cccc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1OC";"JQHQXGRTVOEKRE-ZSOIEALJSA-N"
"CHEMBL3753475";"";"";"Small molecule";"";"437.63";"8";"30";"4.10";"36.02";"4";"0";"0";"5";"N";"0.69";"None";"9.31";"3.03";"-0.20";"1";"MOL";"-1";"32";"5";"0";"0";"437.3042";"-0.22";"BASE";"C27H39N3O2";"O=C1c2ccc(OC3CCN(C4CCC4)CC3)cc2CCN1C1CCN(C2CCC2)CC1";"WGGOOXADDFSJLX-UHFFFAOYSA-N"
"CHEMBL1230762";"ACETOACETIC ACID";"";"Small molecule";"-1.0";"102.09";"3";"4";"0.05";"54.37";"2";"1";"0";"2";"Y";"0.50";"4.02";"None";"0.00";"-3.15";"0";"MOL";"0";"7";"3";"1";"0";"102.0317";"0.90";"ACID";"C4H6O3";"CC(=O)CC(=O)O";"WDJHALXBUFZDSR-UHFFFAOYSA-N"
"CHEMBL1258950";"";"PSI-7851";"Small molecule";"";"529.46";"21";"108";"1.66";"158.18";"10";"3";"1";"10";"N";"0.31";"9.70";"None";"1.28";"1.28";"2";"MOL";"-1";"36";"12";"3";"2";"529.1625";"0.24";"NEUTRAL";"C22H29FN3O9P";"CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1";"TTZHDVOVKQGIBA-IAAJYNJHSA-N"
"CHEMBL3676984";"";"";"Small molecule";"";"221.26";"2";"2";"0.36";"58.37";"4";"1";"0";"1";"N";"0.74";"None";"10.26";"-1.23";"-3.94";"1";"MOL";"-1";"16";"5";"1";"0";"221.1164";"-0.71";"BASE";"C11H15N3O2";"O=C(c1cnco1)N1CC2CNCC(C2)C1";"HVYPEWIFRMKLAK-UHFFFAOYSA-N"
"CHEMBL3985801";"";"";"Small molecule";"";"408.42";"2";"2";"1.70";"138.48";"9";"4";"0";"6";"N";"0.36";"7.24";"2.31";"0.71";"0.33";"3";"MOL";"-1";"30";"11";"4";"1";"408.1658";"-1.13";"NEUTRAL";"C19H20N8O3";"Cc1cc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c(C)o1";"PKSISZCZHWUASX-NSIKDUERSA-N"
"CHEMBL4159638";"";"";"Small molecule";"";"414.46";"2";"3";"5.22";"95.50";"3";"3";"1";"5";"N";"0.53";"4.19";"None";"4.74";"1.70";"3";"MOL";"-1";"31";"6";"3";"1";"414.1580";"-0.30";"ACID";"C25H22N2O4";"O=C(O)CC1CCc2cc(-c3ccc(NC(=O)Nc4ccccc4)cc3)ccc2C1=O";"UELZYSRWAREAOL-UHFFFAOYSA-N"
"CHEMBL12723";"";"";"Small molecule";"";"326.31";"1";"2";"0.86";"92.09";"4";"2";"0";"3";"N";"0.62";"None";"11.41";"0.17";"-2.24";"1";"MOL";"-1";"19";"6";"4";"0";"263.1270";"1.21";"BASE";"C13H18N4O6";"COc1ccc(OC)c2c1C1CC(N=C(N)N)C2O1.O=[N+]([O-])O";"VMTQYKTWMFPMDL-UHFFFAOYSA-N"
"CHEMBL102146";"";"";"Small molecule";"";"444.55";"1";"2";"1.67";"111.96";"4";"3";"0";"11";"N";"0.24";"None";"11.72";"1.52";"-0.89";"1";"MOL";"-1";"25";"7";"5";"0";"348.2161";"0.32";"BASE";"C19H32N4O6S";"COc1ccc(/C=C/C(=O)NCCCCCCN=C(N)N)cc1OC.CS(=O)(=O)O";"WLGLVFLGPMKWPD-VRTOBVRTSA-N"
"CHEMBL2170585";"";"";"Small molecule";"";"386.42";"1";"2";"4.03";"89.36";"7";"2";"0";"5";"N";"0.47";"13.69";"5.80";"2.73";"2.72";"5";"MOL";"-1";"29";"8";"2";"0";"386.1491";"-1.54";"NEUTRAL";"C21H18N6O2";"COc1ccc(-c2cc3nccn3c(Nc3ccc4cn[nH]c4c3)n2)cc1OC";"NKTQPBWZINMNES-UHFFFAOYSA-N"
"CHEMBL1794900";"";"";"Small molecule";"";"812.68";"2";"3";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"812.2375";"None";"None";"C32H40F4N4O16";"CO[C@@H]1OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]1(F)CCn1cc(F)c(=O)[nH]c1=O.CO[C@H]1OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]1(F)CCn1cc(F)c(=O)[nH]c1=O";"CUWROOZBLVVWQJ-QGZNCSAYSA-N"
"CHEMBL1628185";"";"";"Small molecule";"";"1282.60";"1";"30";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"1165.6879";"None";"None";"C74H96FN5O13";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C.CC(C)[C@@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.C[C@]12CC[C@@H]3c4ccc(O)c(F)c4CC[C@H]3[C@@H]1CC[C@@H]2O.O=C(O)/C=C\C(=O)O";"RRFFNLAYJSGGOE-AFGBDVDKSA-N"
"CHEMBL3700468";"";"";"Small molecule";"";"478.48";"1";"1";"5.41";"91.83";"6";"3";"1";"6";"N";"0.32";"None";"3.02";"4.65";"4.65";"4";"MOL";"-1";"35";"7";"3";"1";"478.1729";"-1.50";"NEUTRAL";"C25H21F3N6O";"O=C(NC1CC1)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1nc(NC3CC3)ncc12";"OZLMTTYAXUNEFV-UHFFFAOYSA-N"
"CHEMBL3947644";"";"";"Small molecule";"";"508.61";"2";"2";"2.24";"123.97";"9";"3";"1";"9";"N";"0.30";"7.24";"9.30";"-1.24";"-1.39";"3";"MOL";"-1";"36";"11";"3";"2";"508.2005";"-1.48";"BASE";"C24H28N8O3S";"CN(C)CCCN(C)C(=O)c1ccc(-c2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)s1";"NZVPFDGQHWKGGW-BOPFTXTBSA-N"
"CHEMBL3949912";"";"";"Small molecule";"";"493.55";"2";"2";"1.81";"140.96";"9";"4";"0";"5";"N";"0.31";"7.24";"1.04";"0.40";"0.02";"3";"MOL";"-1";"35";"11";"4";"1";"493.1532";"-1.35";"NEUTRAL";"C23H23N7O4S";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4ccc(C(=O)N5CCCC(O)C5)s4)nc23)N1";"DQCAMSMNDPITOF-PXNMLYILSA-N"
"CHEMBL3901233";"";"";"Small molecule";"";"408.48";"1";"1";"3.88";"85.36";"5";"1";"0";"6";"N";"0.63";"13.63";"4.84";"3.66";"3.66";"3";"MOL";"-1";"29";"6";"1";"0";"408.1144";"-1.47";"NEUTRAL";"C22H20N2O4S";"COc1ccc(C)cc1S(=O)(=O)c1ccc(NC(=O)/C=C/c2cccnc2)cc1";"CLXXCEACXDYWSU-WUXMJOGZSA-N"
"CHEMBL58061";"CO-TRIMOXAZOLE";"Co-Trimoxazole";"Small molecule";"";"543.61";"5";"18";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"543.1900";"None";"None";"C24H29N7O6S";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1";"WZRJTRPJURQBRM-UHFFFAOYSA-N"
"CHEMBL3973411";"";"";"Small molecule";"";"466.87";"1";"1";"5.24";"76.13";"4";"1";"1";"5";"N";"0.52";"13.64";"4.84";"4.79";"4.79";"3";"MOL";"-1";"31";"5";"1";"1";"466.0366";"-1.51";"NEUTRAL";"C21H14ClF3N2O3S";"O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2ccc(C(F)(F)F)c(Cl)c2)cc1";"JBGVNUXJIXGAOV-XCVCLJGOSA-N"
"CHEMBL3976303";"";"";"Small molecule";"";"473.50";"1";"1";"5.17";"76.07";"4";"1";"1";"6";"N";"0.53";"3.44";"None";"4.93";"1.53";"3";"MOL";"-1";"35";"6";"1";"1";"473.1639";"-0.38";"ACID";"C28H24FNO5";"O=C(O)[C@@H]1CCCN1C(=O)c1cccc(COc2ccc(-c3ccc(F)c4c3C=CCO4)cc2)c1";"GLDILDIIHVPKSZ-VWLOTQADSA-N"
"CHEMBL3948506";"";"";"Small molecule";"";"481.27";"2";"2";"2.31";"146.33";"9";"3";"0";"5";"N";"0.37";"7.24";"0.58";"2.10";"1.72";"3";"MOL";"-1";"31";"11";"3";"1";"480.0294";"-1.22";"NEUTRAL";"C19H13BrN8O3";"N#Cc1cc(Br)ccc1Oc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1";"BFWWPFPQUKEHPI-MLPAPPSSSA-N"
"CHEMBL3894819";"";"";"Small molecule";"";"479.52";"2";"3";"2.06";"146.59";"8";"4";"0";"7";"N";"0.30";"7.24";"1.54";"0.56";"0.18";"3";"MOL";"-1";"34";"11";"4";"1";"479.1376";"-1.54";"NEUTRAL";"C22H21N7O4S";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(-c4cccc(NS(=O)(=O)C5CC5)c4)nc23)N1";"QUJJOZLQCNXQBZ-NVMNQCDNSA-N"
"CHEMBL3978979";"";"";"Small molecule";"";"488.55";"1";"1";"2.31";"124.92";"9";"4";"0";"8";"N";"0.28";"7.39";"6.69";"1.04";"0.97";"3";"MOL";"-1";"36";"11";"4";"1";"488.2284";"-1.38";"NEUTRAL";"C25H28N8O3";"O=C1NC(=O)/C(=C/c2cnn3c(NCC4CC4)cc(Nc4cccc(CN5CCOCC5)c4)nc23)N1";"QVHLFGRKXWNREZ-JAIQZWGSSA-N"
"CHEMBL1510394";"";"";"Small molecule";"";"401.49";"31";"41";"2.45";"82.45";"7";"1";"0";"7";"N";"0.66";"None";"3.24";"2.20";"2.20";"3";"MOL";"-1";"28";"7";"1";"0";"401.1409";"-1.02";"NEUTRAL";"C20H23N3O4S";"COc1ccc(OC)c(CCNC(=O)Cn2sc3nc(C)cc(C)c3c2=O)c1";"RYJAPIBOQYMFQJ-UHFFFAOYSA-N"
"CHEMBL3974695";"";"";"Small molecule";"";"489.88";"2";"2";"3.75";"149.75";"8";"5";"0";"6";"N";"0.20";"4.74";"1.88";"3.18";"0.20";"4";"MOL";"-1";"35";"11";"5";"1";"489.0952";"-1.14";"ACID";"C23H16ClN7O4";"O=C1NC(=O)/C(=C/c2cnn3c(Nc4cccc(C(=O)O)c4)cc(Nc4cccc(Cl)c4)nc23)N1";"WYQDQFWVPFBFQQ-IUXPMGMMSA-N"
"CHEMBL3696873";"";"";"Small molecule";"";"388.46";"1";"2";"4.05";"77.75";"8";"1";"0";"5";"N";"0.49";"None";"1.87";"4.72";"4.72";"5";"MOL";"-1";"28";"7";"1";"0";"388.1106";"-1.20";"NEUTRAL";"C20H16N6OS";"COc1nc2ccccc2n1-c1nc(NCc2ccccc2)c2ncsc2n1";"PAZFYALTXJPKOL-UHFFFAOYSA-N"
"CHEMBL3921801";"";"";"Small molecule";"";"441.84";"2";"2";"2.33";"131.77";"9";"3";"0";"6";"N";"0.39";"7.24";"0.58";"1.92";"1.54";"3";"MOL";"-1";"31";"11";"3";"1";"441.0952";"-1.08";"NEUTRAL";"C19H16ClN7O4";"COc1cc(Cl)ccc1Oc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1";"GQRXFEBCKFMREU-SDQBBNPISA-N"
"CHEMBL3718329";"";"";"Small molecule";"";"504.65";"1";"1";"3.79";"67.67";"8";"0";"1";"7";"N";"0.49";"None";"8.99";"3.19";"1.60";"3";"MOL";"-1";"34";"7";"0";"1";"504.1665";"-1.00";"BASE";"C24H29FN4O3S2";"CS(=O)(=O)n1nc(N2CC3CC2CC3OCCN2CCCC2)c2c(-c3ccc(F)cc3)csc21";"NVEMFMKNPTXEKY-UHFFFAOYSA-N"
"CHEMBL3965163";"";"";"Small molecule";"";"430.49";"1";"1";"3.75";"93.95";"6";"1";"0";"6";"N";"0.47";"13.64";"4.84";"3.39";"3.39";"4";"MOL";"-1";"31";"7";"1";"0";"430.1100";"-2.10";"NEUTRAL";"C23H18N4O3S";"O=C(/C=C/c1cccnc1)Nc1ccc(S(=O)(=O)c2cccc(-n3cccn3)c2)cc1";"OCMZXUYDBBDZQQ-KPKJPENVSA-N"
"CHEMBL3905020";"";"";"Small molecule";"";"473.50";"2";"2";"1.62";"145.65";"9";"4";"0";"7";"N";"0.30";"7.24";"2.25";"0.50";"0.12";"3";"MOL";"-1";"35";"12";"4";"1";"473.1924";"-1.32";"NEUTRAL";"C23H23N9O3";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccc(N5CCCC5=O)cc4)nc23)N1";"ZNWFEJVVKDIPLA-YVLHZVERSA-N"
"CHEMBL159165";"";"";"Small molecule";"";"522.64";"3";"3";"5.23";"34.47";"4";"0";"1";"4";"N";"0.52";"None";"7.91";"5.05";"4.42";"2";"MOL";"-1";"30";"4";"0";"1";"406.2620";"0.26";"NEUTRAL";"C30H38N2O6";"CC(C)n1cc2c3c(cccc31)[C@H]1C=C(COC(=O)C3CCCCC3)CN(C)[C@@H]1C2.O=C(O)/C=C\C(=O)O";"XKQRUUCFQMTPAY-YVQWFIRMSA-N"
"CHEMBL3959173";"";"";"Small molecule";"";"528.93";"1";"1";"2.58";"155.98";"10";"4";"1";"8";"N";"0.20";"9.52";"7.04";"1.90";"1.74";"3";"MOL";"-1";"37";"12";"5";"2";"528.1437";"-1.50";"NEUTRAL";"C23H22ClFN8O4";"CC(N)C(=O)OCN1C(=O)N/C(=C\c2cnn3c(NC4CC4)cc(Nc4cc(Cl)ccc4F)nc23)C1=O";"XAOUYPCOUWSERL-FMQZQXMHSA-N"
"CHEMBL3654601";"";"";"Small molecule";"";"498.54";"1";"1";"4.55";"78.32";"5";"2";"0";"5";"N";"0.37";"13.07";"6.53";"3.50";"3.44";"5";"MOL";"-1";"37";"7";"2";"0";"498.1980";"-1.51";"NEUTRAL";"C28H24F2N6O";"O=C(NC12CC1CCN(Cc1c(F)cccc1F)C2)c1ccc2[nH]nc(-c3ccc4nccn4c3)c2c1";"DKJZKBAQANVUHQ-UHFFFAOYSA-N"
"CHEMBL3973837";"";"";"Small molecule";"";"426.39";"2";"2";"1.77";"125.34";"8";"4";"0";"6";"N";"0.35";"7.24";"2.31";"1.45";"1.08";"3";"MOL";"-1";"31";"10";"4";"0";"426.1364";"-1.53";"NEUTRAL";"C19H16F2N8O2";"O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccc(F)c(F)c4)nc23)N1";"WSBHAFUKNNHTOD-NSIKDUERSA-N"
"CHEMBL3673096";"";"";"Small molecule";"";"503.52";"2";"4";"4.09";"110.60";"6";"3";"1";"7";"N";"0.45";"10.06";"1.95";"3.06";"3.06";"3";"MOL";"-1";"36";"7";"4";"1";"503.2032";"-0.14";"NEUTRAL";"C26H28F3N3O4";"CC(C)(O)CCOc1cc(-c2cnn(C(C)(C)C(N)=O)c2)c2c(c1)[C@@](O)(C(F)(F)F)c1ccccc1-2";"KNPYQCPWTWANOG-RUZDIDTESA-N"
"CHEMBL3963605";"";"";"Small molecule";"";"389.46";"5";"6";"2.30";"123.05";"7";"3";"0";"4";"N";"0.63";"None";"10.03";"1.57";"-1.48";"3";"MOL";"-1";"29";"8";"5";"0";"389.1964";"-1.19";"BASE";"C21H23N7O";"Nc1ncc(-c2ccccc2)nc1C(=O)Nc1cnccc1N1CCC(N)CC1";"LLMXWBSEQIDLJG-UHFFFAOYSA-N"
